transaction_id,customer_id,transaction_date,total_amount,campaign_id
TXN0004909,CUST000516,2024-04-25,640200.0,
TXN0004910,CUST001075,2022-10-11,33836900.0,
TXN0004911,CUST000848,2024-02-04,324600.0,
TXN0004912,CUST000748,2025-08-10,2582300.0,
TXN0004913,CUST000681,2024-02-27,28777000.0,
TXN0004914,CUST000391,2025-04-30,3114800.0,
TXN0004915,CUST000958,2024-06-01,2975700.0,
TXN0004916,CUST000913,2023-09-28,10190200.0,
TXN0004917,CUST000317,2025-01-21,69039900.0,
TXN0004918,CUST000552,2025-08-10,1524900.0,
TXN0004919,CUST000492,2025-04-10,4084200.0,
TXN0004920,CUST000538,2024-10-03,2206600.0,
TXN0004921,CUST000168,2025-04-23,21262600.0,
TXN0004922,CUST000307,2025-07-16,2446300.0,
TXN0004923,CUST000959,2025-12-24,16119800.0,
TXN0004924,CUST001041,2024-10-08,1073100.0,
TXN0004925,CUST000970,2025-10-03,21854100.0,
TXN0004926,CUST001098,2024-11-18,3684300.0,CAMP0018
TXN0004927,CUST000710,2025-12-18,28078700.0,
TXN0004928,CUST001168,2025-04-12,58133000.0,
TXN0004929,CUST000301,2025-10-01,83016400.0,
TXN0004930,CUST000003,2023-07-18,5483300.0,CAMP0010
TXN0004931,CUST000560,2024-09-02,10302600.0,CAMP0017
TXN0004932,CUST000238,2025-05-12,46980400.0,
TXN0004933,CUST000632,2024-03-31,21667800.0,
TXN0004934,CUST000939,2024-12-08,4713400.0,
TXN0004935,CUST000901,2025-02-19,13642500.0,
TXN0004936,CUST000943,2025-08-31,213000.0,
TXN0004937,CUST000276,2022-09-24,1196900.0,
TXN0004938,CUST001155,2025-10-15,3943600.0,
TXN0004939,CUST000775,2025-07-05,90405400.0,
TXN0004940,CUST000738,2022-12-29,3859800.0,CAMP0007
TXN0004941,CUST000106,2024-01-18,732200.0,
TXN0004942,CUST000698,2023-06-25,1022800.0,
TXN0004943,CUST001042,2025-08-19,4583000.0,
TXN0004944,CUST000073,2024-10-29,14856000.0,
TXN0004945,CUST000807,2025-04-20,599800.0,
TXN0004946,CUST000714,2025-02-20,3351300.0,
TXN0004947,CUST000157,2025-11-03,11679100.0,CAMP0024
TXN0004948,CUST000777,2023-11-22,32821200.0,CAMP0012
TXN0004949,CUST000458,2025-12-12,5182000.0,
TXN0004950,CUST001059,2025-12-16,38114600.0,
TXN0004951,CUST000648,2025-08-18,1863000.0,
TXN0004952,CUST000388,2023-09-29,5520500.0,
TXN0004953,CUST000275,2025-04-21,1285500.0,
TXN0004954,CUST001004,2025-03-21,35899500.0,
TXN0004955,CUST000753,2025-12-29,30913900.0,
TXN0004956,CUST000466,2023-05-19,7448000.0,CAMP0009
TXN0004957,CUST000536,2024-06-30,2585800.0,
TXN0004958,CUST000159,2023-01-08,1778000.0,
TXN0004959,CUST001054,2025-06-05,3616600.0,
TXN0004960,CUST000421,2024-04-02,2719000.0,
TXN0004961,CUST000993,2025-03-31,2221000.0,CAMP0020
TXN0004962,CUST000005,2025-04-23,7511600.0,
TXN0004963,CUST001121,2025-09-25,8954100.0,
TXN0004964,CUST000309,2024-09-23,957400.0,
TXN0004965,CUST000973,2022-10-28,554200.0,
TXN0004966,CUST000540,2025-09-23,6563400.0,
TXN0004967,CUST000504,2024-11-20,4365500.0,
TXN0004968,CUST000738,2024-03-08,179700.0,
TXN0004969,CUST000463,2025-03-18,435600.0,
TXN0004970,CUST000277,2025-07-21,4243100.0,
TXN0004971,CUST000074,2025-10-03,34083600.0,
TXN0004972,CUST000750,2024-04-17,7366900.0,
TXN0004973,CUST001155,2025-07-29,2444600.0,
TXN0004974,CUST000737,2024-10-19,2038400.0,
TXN0004975,CUST000258,2025-06-05,1598600.0,
TXN0004976,CUST000759,2025-04-03,564000.0,
TXN0004977,CUST000032,2024-04-25,107813200.0,
TXN0004978,CUST001018,2024-08-25,6143400.0,CAMP0017
TXN0004979,CUST000038,2023-09-01,1475600.0,
TXN0004980,CUST000207,2024-03-20,1510900.0,
TXN0004981,CUST000316,2025-12-04,15538300.0,
TXN0004982,CUST000005,2025-03-29,7181700.0,CAMP0020
TXN0004983,CUST000046,2023-09-14,1714300.0,CAMP0011
TXN0004984,CUST000266,2025-07-13,49657100.0,
TXN0004985,CUST001001,2025-08-01,655800.0,
TXN0004986,CUST000472,2025-11-11,7880900.0,
TXN0004987,CUST000993,2025-05-17,2231700.0,
TXN0004988,CUST000770,2025-01-17,228800.0,
TXN0004989,CUST000744,2025-06-03,5658400.0,
TXN0004990,CUST000111,2024-07-12,12665700.0,
TXN0004991,CUST000385,2023-07-17,12639600.0,
TXN0004992,CUST000406,2025-06-24,10192200.0,
TXN0004993,CUST001117,2025-11-02,23238600.0,CAMP0024
TXN0004994,CUST000328,2024-10-24,1796400.0,
TXN0004995,CUST000170,2024-01-06,4158400.0,
TXN0004996,CUST000597,2025-12-28,168200.0,
TXN0004997,CUST000570,2025-05-15,8954100.0,CAMP0021
TXN0004998,CUST000380,2025-07-26,5100000.0,
TXN0004999,CUST000054,2024-11-05,21635900.0,
TXN0005000,CUST000388,2024-01-25,5949400.0,
TXN0005001,CUST001042,2025-11-18,27692700.0,
TXN0005002,CUST000741,2025-09-20,9205600.0,
TXN0005003,CUST000265,2025-07-04,2512600.0,CAMP0022
TXN0005004,CUST001146,2024-10-09,461200.0,
TXN0005005,CUST000622,2025-06-28,36197700.0,CAMP0022
TXN0005006,CUST000551,2025-08-07,5765800.0,
TXN0005007,CUST000286,2025-11-13,226500.0,
TXN0005008,CUST000756,2024-02-02,747300.0,
TXN0005009,CUST000754,2025-03-08,4153400.0,
TXN0005010,CUST001040,2023-07-17,7084800.0,
TXN0005011,CUST000547,2024-05-20,15673900.0,CAMP0015
TXN0005012,CUST000288,2025-05-20,1218600.0,CAMP0021
TXN0005013,CUST000426,2025-05-08,22449600.0,
TXN0005014,CUST000546,2024-01-30,744700.0,
TXN0005015,CUST000687,2025-09-28,10902500.0,
TXN0005016,CUST000335,2025-05-24,1971700.0,
TXN0005017,CUST000781,2024-07-05,2877400.0,
TXN0005018,CUST000062,2024-11-04,11618300.0,CAMP0018
TXN0005019,CUST000264,2023-07-25,11312000.0,
TXN0005020,CUST000630,2024-07-11,1411200.0,
TXN0005021,CUST000112,2022-09-22,7102000.0,CAMP0005
TXN0005022,CUST000034,2025-07-23,6631600.0,
TXN0005023,CUST000083,2025-12-23,1291100.0,
TXN0005024,CUST000020,2024-09-27,1460800.0,
TXN0005025,CUST001126,2025-05-01,2187200.0,CAMP0021
TXN0005026,CUST000912,2025-06-30,145200.0,CAMP0022
TXN0005027,CUST000708,2023-01-06,4191900.0,
TXN0005028,CUST000938,2025-03-17,336400.0,CAMP0020
TXN0005029,CUST001106,2025-04-04,373800.0,
TXN0005030,CUST000251,2023-10-06,6100200.0,
TXN0005031,CUST000965,2024-04-16,5157800.0,
TXN0005032,CUST000074,2024-09-30,482400.0,
TXN0005033,CUST000667,2024-02-09,4403500.0,
TXN0005034,CUST000249,2024-07-18,1201600.0,
TXN0005035,CUST000660,2024-05-18,8353300.0,CAMP0015
TXN0005036,CUST000481,2024-05-27,1447900.0,
TXN0005037,CUST001193,2025-09-03,12125200.0,
TXN0005038,CUST000926,2023-07-09,16593000.0,
TXN0005039,CUST000729,2025-06-18,563100.0,
TXN0005040,CUST000534,2023-06-30,19316500.0,
TXN0005041,CUST000077,2024-05-31,5969400.0,
TXN0005042,CUST000960,2024-10-27,3954800.0,
TXN0005043,CUST000479,2025-04-09,6587500.0,
TXN0005044,CUST000111,2025-02-24,7718400.0,
TXN0005045,CUST000113,2025-06-05,6799200.0,
TXN0005046,CUST000172,2025-10-23,4366300.0,
TXN0005047,CUST000288,2025-04-23,4638700.0,
TXN0005048,CUST001136,2025-01-06,135000.0,
TXN0005049,CUST001164,2024-05-05,60146100.0,CAMP0015
TXN0005050,CUST000091,2024-08-20,1810300.0,CAMP0017
TXN0005051,CUST000076,2023-12-03,71600.0,
TXN0005052,CUST001124,2024-05-13,151600.0,CAMP0015
TXN0005053,CUST000720,2024-06-12,5008800.0,
TXN0005054,CUST000433,2024-11-26,11745100.0,CAMP0018
TXN0005055,CUST001197,2025-07-13,19667200.0,
TXN0005056,CUST000189,2025-11-03,532200.0,
TXN0005057,CUST000636,2025-11-17,5400900.0,
TXN0005058,CUST001155,2023-08-22,2081200.0,
TXN0005059,CUST000899,2024-06-07,20290400.0,
TXN0005060,CUST001012,2025-05-04,27461800.0,
TXN0005061,CUST000271,2024-04-20,36162600.0,
TXN0005062,CUST000870,2025-10-06,2317900.0,
TXN0005063,CUST000753,2025-07-11,5307900.0,
TXN0005064,CUST000414,2025-12-11,561800.0,
TXN0005065,CUST000117,2025-08-31,4307700.0,
TXN0005066,CUST000012,2025-10-05,731600.0,
TXN0005067,CUST000020,2025-10-21,60562800.0,
TXN0005068,CUST001153,2023-12-14,6098900.0,
TXN0005069,CUST000817,2022-07-15,47460000.0,
TXN0005070,CUST000039,2024-04-23,7127700.0,
TXN0005071,CUST000620,2024-05-10,5761200.0,
TXN0005072,CUST000821,2025-02-24,3434700.0,
TXN0005073,CUST000361,2023-11-16,20820600.0,
TXN0005074,CUST000904,2024-10-05,13028000.0,
TXN0005075,CUST000457,2025-12-11,36546300.0,
TXN0005076,CUST000369,2025-09-16,2508600.0,
TXN0005077,CUST000585,2025-11-17,2159800.0,
TXN0005078,CUST000605,2024-09-25,435600.0,
TXN0005079,CUST000327,2023-12-27,3807200.0,CAMP0013
TXN0005080,CUST000650,2024-11-19,6897600.0,
TXN0005081,CUST000448,2025-06-17,1446200.0,
TXN0005082,CUST000690,2023-04-06,2147400.0,
TXN0005083,CUST000407,2025-06-12,3679900.0,
TXN0005084,CUST000603,2025-02-17,61392000.0,
TXN0005085,CUST000706,2025-01-29,520300.0,
TXN0005086,CUST000955,2025-08-23,3240200.0,
TXN0005087,CUST000597,2025-11-29,11759000.0,
TXN0005088,CUST000568,2024-10-02,629000.0,
TXN0005089,CUST000516,2024-05-21,13454200.0,CAMP0015
TXN0005090,CUST000630,2024-11-16,1140200.0,
TXN0005091,CUST000729,2025-03-05,1449200.0,
TXN0005092,CUST000682,2025-06-27,550500.0,CAMP0022
TXN0005093,CUST000992,2025-10-10,52013000.0,
TXN0005094,CUST000140,2024-06-10,2729900.0,
TXN0005095,CUST000730,2025-05-07,6100200.0,CAMP0021
TXN0005096,CUST000895,2025-01-29,726000.0,
TXN0005097,CUST001042,2025-12-20,951400.0,
TXN0005098,CUST000618,2025-03-08,4165600.0,
TXN0005099,CUST000971,2024-09-26,546800.0,
TXN0005100,CUST000534,2024-09-17,1694800.0,
TXN0005101,CUST000523,2025-11-13,487200.0,CAMP0024
TXN0005102,CUST000126,2025-08-07,5048300.0,
TXN0005103,CUST000874,2025-12-07,9156800.0,
TXN0005104,CUST000979,2025-09-25,9599300.0,
TXN0005105,CUST000580,2025-03-21,538800.0,CAMP0020
TXN0005106,CUST000262,2025-11-06,2879900.0,CAMP0024
TXN0005107,CUST000771,2025-06-24,3147900.0,
TXN0005108,CUST000530,2025-06-03,3562000.0,
TXN0005109,CUST000740,2025-12-27,17914000.0,
TXN0005110,CUST000101,2025-05-15,16351300.0,
TXN0005111,CUST000734,2025-09-29,7622100.0,
TXN0005112,CUST001152,2025-07-09,6460700.0,
TXN0005113,CUST000301,2025-07-22,1903800.0,
TXN0005114,CUST000051,2024-12-25,13642200.0,CAMP0019
TXN0005115,CUST001097,2024-05-10,35085100.0,
TXN0005116,CUST000523,2025-09-18,3044300.0,
TXN0005117,CUST000954,2022-12-07,3355600.0,
TXN0005118,CUST001127,2025-06-08,691900.0,
TXN0005119,CUST000833,2023-04-07,3694900.0,
TXN0005120,CUST001015,2024-07-13,382900.0,
TXN0005121,CUST000442,2024-11-09,12167700.0,
TXN0005122,CUST001118,2025-09-20,47700500.0,
TXN0005123,CUST001167,2025-06-10,44535200.0,
TXN0005124,CUST001131,2024-07-15,4478200.0,
TXN0005125,CUST001169,2025-05-11,40424700.0,
TXN0005126,CUST001030,2024-03-28,6480400.0,CAMP0014
TXN0005127,CUST000457,2025-12-10,3734300.0,
TXN0005128,CUST000135,2024-05-15,1107000.0,CAMP0015
TXN0005129,CUST000004,2025-02-06,12200400.0,
TXN0005130,CUST000967,2025-10-05,54268400.0,
TXN0005131,CUST000641,2024-07-31,4710000.0,
TXN0005132,CUST000502,2024-12-23,592100.0,
TXN0005133,CUST000691,2024-09-06,15220700.0,CAMP0017
TXN0005134,CUST000984,2022-05-13,13157300.0,CAMP0003
TXN0005135,CUST000545,2023-12-24,3964800.0,
TXN0005136,CUST001056,2024-01-26,41285000.0,
TXN0005137,CUST000063,2025-02-13,7165400.0,
TXN0005138,CUST001157,2024-12-31,2301200.0,CAMP0019
TXN0005139,CUST000301,2025-09-10,38483900.0,CAMP0023
TXN0005140,CUST001109,2024-03-24,545800.0,
TXN0005141,CUST000276,2023-02-21,11966500.0,
TXN0005142,CUST000442,2025-06-20,830100.0,CAMP0022
TXN0005143,CUST000753,2025-09-23,2703500.0,
TXN0005144,CUST001051,2025-02-01,880000.0,
TXN0005145,CUST000670,2024-05-19,4845700.0,
TXN0005146,CUST000853,2022-06-08,1286800.0,
TXN0005147,CUST000246,2024-07-29,22494400.0,
TXN0005148,CUST000221,2025-12-25,18026700.0,
TXN0005149,CUST000135,2024-10-09,24611800.0,
TXN0005150,CUST000815,2024-05-30,10130300.0,
TXN0005151,CUST000037,2025-05-02,5425500.0,
TXN0005152,CUST001010,2024-03-28,849400.0,
TXN0005153,CUST000762,2025-05-25,1410600.0,
TXN0005154,CUST000705,2024-10-11,246600.0,
TXN0005155,CUST001015,2024-02-06,4310100.0,
TXN0005156,CUST000200,2024-07-07,25314000.0,CAMP0016
TXN0005157,CUST000004,2023-11-21,4433100.0,CAMP0012
TXN0005158,CUST001033,2025-02-12,6357200.0,
TXN0005159,CUST000669,2025-09-30,17904300.0,
TXN0005160,CUST000439,2024-11-03,23313500.0,CAMP0018
TXN0005161,CUST000936,2023-12-19,2143900.0,
TXN0005162,CUST000655,2025-03-24,324600.0,CAMP0020
TXN0005163,CUST000154,2025-02-22,179800.0,
TXN0005164,CUST001055,2024-09-07,17481000.0,CAMP0017
TXN0005165,CUST000667,2024-07-17,9795700.0,
TXN0005166,CUST000740,2024-12-05,575400.0,
TXN0005167,CUST000208,2023-01-27,5869000.0,
TXN0005168,CUST000524,2024-10-12,12580700.0,
TXN0005169,CUST000832,2024-10-01,1293400.0,
TXN0005170,CUST000253,2024-12-09,1410800.0,
TXN0005171,CUST000338,2025-12-27,3308100.0,
TXN0005172,CUST000860,2025-08-09,2851000.0,
TXN0005173,CUST000796,2025-09-18,6506000.0,
TXN0005174,CUST000348,2024-08-13,5878100.0,
TXN0005175,CUST000753,2025-04-01,9622500.0,
TXN0005176,CUST000913,2025-02-10,6262000.0,
TXN0005177,CUST000957,2025-04-16,3135000.0,
TXN0005178,CUST001194,2022-10-17,9270300.0,CAMP0005
TXN0005179,CUST000732,2025-05-08,6896000.0,
TXN0005180,CUST000288,2024-08-17,23343200.0,
TXN0005181,CUST000263,2025-09-02,3748900.0,
TXN0005182,CUST000047,2024-03-15,2188000.0,CAMP0014
TXN0005183,CUST001005,2025-11-10,631600.0,CAMP0024
TXN0005184,CUST000281,2025-03-16,660200.0,CAMP0020
TXN0005185,CUST000450,2024-10-12,10909100.0,
TXN0005186,CUST000432,2025-05-23,6572300.0,CAMP0021
TXN0005187,CUST001029,2024-08-07,21541200.0,
TXN0005188,CUST000972,2023-06-28,8809700.0,CAMP0010
TXN0005189,CUST001196,2025-09-07,3894700.0,CAMP0023
TXN0005190,CUST000713,2022-04-05,26840600.0,
TXN0005191,CUST000826,2024-06-08,1237200.0,
TXN0005192,CUST000908,2024-08-14,1464900.0,
TXN0005193,CUST001023,2024-06-20,19076100.0,
TXN0005194,CUST000263,2024-04-02,122800.0,
TXN0005195,CUST000991,2025-10-18,111400.0,
TXN0005196,CUST000264,2025-01-17,51281200.0,
TXN0005197,CUST000153,2025-08-23,38515200.0,
TXN0005198,CUST000999,2024-03-22,831900.0,
TXN0005199,CUST000226,2023-04-08,21538000.0,
TXN0005200,CUST001014,2024-11-01,1953900.0,
TXN0005201,CUST000267,2023-03-07,14320300.0,
TXN0005202,CUST000142,2024-10-09,45951000.0,
TXN0005203,CUST000135,2023-08-04,4653700.0,
TXN0005204,CUST000999,2024-08-18,9304000.0,
TXN0005205,CUST000107,2025-09-12,326600.0,
TXN0005206,CUST000834,2023-08-17,38267500.0,
TXN0005207,CUST000898,2025-05-03,23601800.0,
TXN0005208,CUST000210,2025-09-22,6302200.0,
TXN0005209,CUST000721,2024-07-03,1432400.0,
TXN0005210,CUST000633,2025-06-04,3603800.0,
TXN0005211,CUST000402,2024-03-14,6438600.0,CAMP0014
TXN0005212,CUST001177,2025-07-15,39695500.0,
TXN0005213,CUST000333,2023-12-29,808800.0,CAMP0013
TXN0005214,CUST000883,2024-08-03,599100.0,
TXN0005215,CUST000553,2025-02-09,10718300.0,
TXN0005216,CUST000106,2024-08-31,719200.0,CAMP0017
TXN0005217,CUST000086,2025-02-05,4823000.0,
TXN0005218,CUST000219,2024-06-05,21551100.0,
TXN0005219,CUST000069,2023-07-25,2590100.0,
TXN0005220,CUST000003,2024-06-08,5357700.0,
TXN0005221,CUST001108,2025-10-07,4064400.0,
TXN0005222,CUST000513,2025-11-15,1059400.0,
TXN0005223,CUST000769,2025-11-11,1707900.0,
TXN0005224,CUST000246,2025-04-05,11197400.0,
TXN0005225,CUST000057,2025-10-01,12409800.0,
TXN0005226,CUST001015,2024-02-09,2614000.0,
TXN0005227,CUST000345,2024-08-03,8830200.0,
TXN0005228,CUST001038,2025-09-12,2933200.0,
TXN0005229,CUST001108,2025-11-29,19262100.0,
TXN0005230,CUST000242,2025-06-01,197800.0,
TXN0005231,CUST000353,2025-11-20,18699200.0,CAMP0024
TXN0005232,CUST000587,2025-11-14,343200.0,
TXN0005233,CUST000541,2024-02-24,10934600.0,
TXN0005234,CUST000857,2025-05-26,8634200.0,
TXN0005235,CUST001170,2025-05-28,1485900.0,
TXN0005236,CUST000610,2025-06-12,497200.0,
TXN0005237,CUST000639,2024-10-07,30806500.0,
TXN0005238,CUST000170,2025-02-09,379000.0,
TXN0005239,CUST001003,2025-01-26,893600.0,
TXN0005240,CUST000939,2022-12-15,16432200.0,
TXN0005241,CUST000924,2025-02-25,37489600.0,CAMP0020
TXN0005242,CUST000177,2025-07-17,49791000.0,
TXN0005243,CUST000146,2024-11-15,658500.0,CAMP0018
TXN0005244,CUST000351,2025-12-05,2395900.0,
TXN0005245,CUST000291,2025-05-11,11150400.0,CAMP0021
TXN0005246,CUST000800,2023-11-12,3457300.0,
TXN0005247,CUST001066,2025-07-21,14870400.0,
TXN0005248,CUST001053,2024-02-07,11692800.0,
TXN0005249,CUST000231,2024-03-27,7359700.0,
TXN0005250,CUST000489,2023-11-06,2090000.0,
TXN0005251,CUST000993,2025-02-11,976600.0,
TXN0005252,CUST000838,2025-09-10,1881600.0,
TXN0005253,CUST000319,2025-06-04,16126600.0,
TXN0005254,CUST000927,2024-10-06,4077700.0,
TXN0005255,CUST000921,2025-09-17,1699400.0,
TXN0005256,CUST000295,2025-04-26,2954400.0,
TXN0005257,CUST000258,2024-12-24,802200.0,
TXN0005258,CUST000634,2024-05-30,12878300.0,
TXN0005259,CUST001027,2022-04-29,6102900.0,
TXN0005260,CUST000807,2025-05-19,9532000.0,
TXN0005261,CUST000279,2024-09-16,19108400.0,
TXN0005262,CUST000646,2025-03-10,3716300.0,CAMP0020
TXN0005263,CUST000381,2025-12-11,16862500.0,
TXN0005264,CUST000009,2024-11-01,8067100.0,
TXN0005265,CUST000010,2025-11-21,46697400.0,
TXN0005266,CUST000981,2024-09-11,6814300.0,CAMP0017
TXN0005267,CUST000008,2025-01-24,364200.0,
TXN0005268,CUST001101,2024-02-10,8910100.0,
TXN0005269,CUST000775,2025-10-30,23870300.0,
TXN0005270,CUST000377,2024-10-15,8407200.0,
TXN0005271,CUST000214,2024-10-19,28183300.0,
TXN0005272,CUST000404,2025-06-15,6358900.0,
TXN0005273,CUST000881,2024-06-03,808800.0,
TXN0005274,CUST000962,2025-06-28,3995500.0,
TXN0005275,CUST000269,2024-09-17,23937800.0,
TXN0005276,CUST000213,2024-10-07,5058700.0,
TXN0005277,CUST001146,2024-03-30,426000.0,CAMP0014
TXN0005278,CUST000208,2022-05-03,23740800.0,
TXN0005279,CUST000874,2025-11-12,744300.0,
TXN0005280,CUST000160,2025-10-11,132800.0,
TXN0005281,CUST000401,2024-12-18,8800000.0,
TXN0005282,CUST000498,2025-12-08,8664100.0,
TXN0005283,CUST000841,2025-12-05,13559700.0,
TXN0005284,CUST000356,2025-12-28,15637200.0,
TXN0005285,CUST000757,2025-07-13,19071700.0,
TXN0005286,CUST000445,2025-12-22,14032700.0,
TXN0005287,CUST000880,2025-12-16,1306800.0,
TXN0005288,CUST000494,2023-06-29,53889400.0,CAMP0010
TXN0005289,CUST000991,2024-08-29,1465900.0,
TXN0005290,CUST000795,2024-12-23,26257500.0,
TXN0005291,CUST001136,2025-03-29,7568000.0,
TXN0005292,CUST000909,2024-11-17,1881800.0,
TXN0005293,CUST000240,2025-06-16,51226200.0,
TXN0005294,CUST000003,2023-12-25,11365400.0,
TXN0005295,CUST000955,2024-12-23,36156100.0,
TXN0005296,CUST000183,2024-10-17,19275000.0,
TXN0005297,CUST000804,2023-10-29,7344900.0,
TXN0005298,CUST000389,2025-03-07,20705600.0,
TXN0005299,CUST000633,2024-03-22,666700.0,
TXN0005300,CUST000955,2025-05-17,32636800.0,CAMP0021
TXN0005301,CUST000465,2025-04-16,5016900.0,
TXN0005302,CUST000238,2024-08-09,838700.0,
TXN0005303,CUST000552,2025-04-06,9005700.0,
TXN0005304,CUST001030,2025-12-05,850600.0,
TXN0005305,CUST000126,2025-09-14,40622300.0,
TXN0005306,CUST000450,2024-11-16,2392900.0,CAMP0018
TXN0005307,CUST001188,2024-05-10,16094200.0,CAMP0015
TXN0005308,CUST000326,2025-10-15,9051100.0,
TXN0005309,CUST000883,2024-12-03,6424400.0,
TXN0005310,CUST000657,2022-10-14,874600.0,CAMP0005
TXN0005311,CUST000202,2025-03-18,17510100.0,CAMP0020
TXN0005312,CUST000557,2024-11-19,202200.0,
TXN0005313,CUST001155,2023-12-19,4558900.0,
TXN0005314,CUST000181,2023-12-04,3498200.0,
TXN0005315,CUST000904,2024-10-30,3751100.0,CAMP0018
TXN0005316,CUST000058,2025-08-17,48033800.0,
TXN0005317,CUST000783,2023-10-04,7602400.0,CAMP0011
TXN0005318,CUST000425,2024-09-16,21330400.0,
TXN0005319,CUST000101,2024-11-19,2295200.0,
TXN0005320,CUST001160,2024-07-19,3920200.0,
TXN0005321,CUST000584,2023-10-26,188000.0,
TXN0005322,CUST001121,2024-10-08,462400.0,
TXN0005323,CUST000189,2024-09-23,6100200.0,
TXN0005324,CUST001166,2024-08-30,11378000.0,
TXN0005325,CUST001068,2023-01-19,806200.0,
TXN0005326,CUST001115,2025-08-09,7371800.0,
TXN0005327,CUST001110,2025-05-08,2272100.0,
TXN0005328,CUST000288,2025-03-28,2228100.0,
TXN0005329,CUST000388,2024-06-29,2709400.0,CAMP0016
TXN0005330,CUST000322,2025-01-02,4055700.0,CAMP0019
TXN0005331,CUST000091,2025-10-24,108400.0,
TXN0005332,CUST000748,2025-04-29,9671400.0,CAMP0021
TXN0005333,CUST000051,2025-05-03,15288300.0,
TXN0005334,CUST000606,2025-10-27,943500.0,
TXN0005335,CUST000802,2025-07-08,28704500.0,
TXN0005336,CUST000004,2023-03-15,2719500.0,
TXN0005337,CUST000009,2024-07-22,1922800.0,
TXN0005338,CUST000276,2023-06-06,319600.0,
TXN0005339,CUST000935,2024-04-19,43150200.0,
TXN0005340,CUST000013,2025-03-04,9447800.0,CAMP0020
TXN0005341,CUST000930,2025-01-04,22603900.0,
TXN0005342,CUST001012,2025-08-01,1885400.0,
TXN0005343,CUST000325,2025-02-10,1134000.0,
TXN0005344,CUST000880,2025-09-07,23306300.0,
TXN0005345,CUST000439,2024-01-02,44859800.0,
TXN0005346,CUST000815,2024-10-15,740000.0,
TXN0005347,CUST000668,2025-11-13,2623800.0,
TXN0005348,CUST000154,2025-11-11,5653600.0,
TXN0005349,CUST001138,2023-08-03,10243000.0,
TXN0005350,CUST001020,2025-05-06,25415300.0,CAMP0021
TXN0005351,CUST000749,2024-07-08,11910800.0,CAMP0016
TXN0005352,CUST000642,2025-06-28,1661300.0,CAMP0022
TXN0005353,CUST000870,2025-08-08,17534300.0,
TXN0005354,CUST000835,2023-01-04,4371000.0,CAMP0007
TXN0005355,CUST000677,2022-07-23,378600.0,CAMP0004
TXN0005356,CUST000378,2024-09-14,5297700.0,CAMP0017
TXN0005357,CUST000602,2024-11-09,1957000.0,
TXN0005358,CUST000674,2024-11-06,8532500.0,CAMP0018
TXN0005359,CUST001169,2025-09-16,24108200.0,
TXN0005360,CUST000274,2025-06-04,7426800.0,
TXN0005361,CUST001123,2025-05-13,19258600.0,CAMP0021
TXN0005362,CUST000490,2024-11-04,9761600.0,CAMP0018
TXN0005363,CUST000798,2025-06-21,12960800.0,
TXN0005364,CUST000552,2024-10-30,10759200.0,CAMP0018
TXN0005365,CUST000537,2024-06-29,9338700.0,CAMP0016
TXN0005366,CUST000184,2025-10-07,42703200.0,
TXN0005367,CUST000556,2025-11-04,1134000.0,CAMP0024
TXN0005368,CUST000072,2025-12-31,18751500.0,
TXN0005369,CUST000938,2024-11-30,3133000.0,
TXN0005370,CUST000868,2025-03-24,87900.0,
TXN0005371,CUST000352,2025-10-13,1138500.0,
TXN0005372,CUST001103,2024-12-27,7532300.0,
TXN0005373,CUST000796,2025-10-03,12565400.0,
TXN0005374,CUST000870,2025-07-03,1246600.0,
TXN0005375,CUST000726,2025-12-22,12717400.0,
TXN0005376,CUST000056,2025-03-22,2704100.0,CAMP0020
TXN0005377,CUST000536,2023-10-01,35280300.0,CAMP0011
TXN0005378,CUST001083,2025-10-14,747300.0,
TXN0005379,CUST000180,2025-01-02,5067600.0,CAMP0019
TXN0005380,CUST000545,2024-01-31,2428500.0,
TXN0005381,CUST000953,2025-07-24,1149200.0,
TXN0005382,CUST000492,2025-02-10,10370800.0,
TXN0005383,CUST001040,2023-11-13,6408600.0,
TXN0005384,CUST000490,2025-02-23,1109200.0,
TXN0005385,CUST001151,2023-04-09,4743300.0,
TXN0005386,CUST000698,2025-07-28,8507300.0,
TXN0005387,CUST001022,2024-07-30,1242000.0,
TXN0005388,CUST000196,2024-02-24,3283800.0,
TXN0005389,CUST000700,2025-11-20,30350300.0,CAMP0024
TXN0005390,CUST001067,2023-05-07,287800.0,
TXN0005391,CUST000097,2025-01-26,42692400.0,
TXN0005392,CUST000590,2024-07-30,4074800.0,
TXN0005393,CUST000018,2024-12-25,151600.0,CAMP0019
TXN0005394,CUST000217,2025-04-28,21960500.0,
TXN0005395,CUST000692,2025-10-22,4779500.0,
TXN0005396,CUST000503,2025-05-30,337100.0,CAMP0021
TXN0005397,CUST000525,2025-04-03,7532100.0,
TXN0005398,CUST000557,2025-05-01,13892800.0,
TXN0005399,CUST000628,2023-04-01,5431800.0,
TXN0005400,CUST001166,2024-12-03,13214500.0,
TXN0005401,CUST000744,2025-10-19,6826600.0,
TXN0005402,CUST000276,2025-05-05,33113200.0,CAMP0021
TXN0005403,CUST000975,2025-12-14,41305700.0,
TXN0005404,CUST000534,2025-06-23,2070400.0,
TXN0005405,CUST000272,2025-09-17,8069400.0,
TXN0005406,CUST000311,2023-12-25,12227100.0,CAMP0013
TXN0005407,CUST000382,2024-03-16,37660200.0,
