transaction_item_id,transaction_id,product_id,quantity,price
TI00013840,TXN0004612,PROD00027,4,124600.0
TI00013841,TXN0004612,PROD00071,4,501200.0
TI00013842,TXN0004613,PROD00104,1,179700.0
TI00013843,TXN0004613,PROD00118,1,97800.0
TI00013844,TXN0004613,PROD00176,3,168200.0
TI00013845,TXN0004613,PROD00097,1,2301200.0
TI00013846,TXN0004614,PROD00001,4,179800.0
TI00013847,TXN0004614,PROD00021,3,423700.0
TI00013848,TXN0004614,PROD00048,3,88700.0
TI00013849,TXN0004615,PROD00108,3,570800.0
TI00013850,TXN0004615,PROD00165,4,242000.0
TI00013851,TXN0004615,PROD00102,2,171600.0
TI00013852,TXN0004616,PROD00078,1,473100.0
TI00013853,TXN0004616,PROD00022,4,1337300.0
TI00013854,TXN0004616,PROD00016,3,167400.0
TI00013855,TXN0004616,PROD00087,1,86200.0
TI00013856,TXN0004617,PROD00014,3,2104400.0
TI00013857,TXN0004617,PROD00157,4,6815900.0
TI00013858,TXN0004618,PROD00180,1,96700.0
TI00013859,TXN0004618,PROD00125,4,716900.0
TI00013860,TXN0004618,PROD00163,1,337100.0
TI00013861,TXN0004619,PROD00057,3,2101600.0
TI00013862,TXN0004619,PROD00004,2,1254300.0
TI00013863,TXN0004619,PROD00083,1,6771700.0
TI00013864,TXN0004619,PROD00053,4,197800.0
TI00013865,TXN0004620,PROD00039,4,1936200.0
TI00013866,TXN0004620,PROD00149,1,370000.0
TI00013867,TXN0004620,PROD00052,3,58000.0
TI00013868,TXN0004620,PROD00016,1,167400.0
TI00013869,TXN0004621,PROD00111,4,5440300.0
TI00013870,TXN0004622,PROD00014,3,2104400.0
TI00013871,TXN0004622,PROD00057,1,2101600.0
TI00013872,TXN0004622,PROD00111,3,5440300.0
TI00013873,TXN0004622,PROD00118,1,97800.0
TI00013874,TXN0004622,PROD00015,1,327100.0
TI00013875,TXN0004623,PROD00114,2,362300.0
TI00013876,TXN0004623,PROD00156,1,117900.0
TI00013877,TXN0004623,PROD00111,3,5440300.0
TI00013878,TXN0004623,PROD00173,4,67500.0
TI00013879,TXN0004624,PROD00160,4,297400.0
TI00013880,TXN0004624,PROD00100,3,546800.0
TI00013881,TXN0004624,PROD00173,4,67500.0
TI00013882,TXN0004624,PROD00013,1,1045000.0
TI00013883,TXN0004624,PROD00141,2,527900.0
TI00013884,TXN0004625,PROD00057,3,2101600.0
TI00013885,TXN0004625,PROD00005,4,613400.0
TI00013886,TXN0004625,PROD00132,4,6814300.0
TI00013887,TXN0004625,PROD00172,2,162600.0
TI00013888,TXN0004625,PROD00126,3,219500.0
TI00013889,TXN0004626,PROD00160,4,297400.0
TI00013890,TXN0004626,PROD00104,4,179700.0
TI00013891,TXN0004626,PROD00136,2,787800.0
TI00013892,TXN0004627,PROD00179,1,1206500.0
TI00013893,TXN0004627,PROD00060,1,218600.0
TI00013894,TXN0004628,PROD00017,3,61400.0
TI00013895,TXN0004628,PROD00084,3,1607800.0
TI00013896,TXN0004628,PROD00066,1,162000.0
TI00013897,TXN0004628,PROD00125,1,716900.0
TI00013898,TXN0004629,PROD00099,2,497200.0
TI00013899,TXN0004629,PROD00116,1,561100.0
TI00013900,TXN0004630,PROD00098,1,66400.0
TI00013901,TXN0004630,PROD00115,3,1810600.0
TI00013902,TXN0004630,PROD00134,1,1383900.0
TI00013903,TXN0004631,PROD00047,1,165600.0
TI00013904,TXN0004631,PROD00076,2,609300.0
TI00013905,TXN0004631,PROD00104,4,179700.0
TI00013906,TXN0004631,PROD00079,1,31800.0
TI00013907,TXN0004631,PROD00156,4,117900.0
TI00013908,TXN0004632,PROD00072,2,470400.0
TI00013909,TXN0004632,PROD00172,1,162600.0
TI00013910,TXN0004632,PROD00164,3,103200.0
TI00013911,TXN0004632,PROD00043,4,223400.0
TI00013912,TXN0004632,PROD00170,2,806200.0
TI00013913,TXN0004633,PROD00058,1,1306500.0
TI00013914,TXN0004634,PROD00132,1,6814300.0
TI00013915,TXN0004635,PROD00006,1,1710300.0
TI00013916,TXN0004635,PROD00007,3,456400.0
TI00013917,TXN0004635,PROD00071,4,501200.0
TI00013918,TXN0004635,PROD00113,3,4916800.0
TI00013919,TXN0004635,PROD00153,3,121800.0
TI00013920,TXN0004636,PROD00017,3,61400.0
TI00013921,TXN0004636,PROD00085,2,262600.0
TI00013922,TXN0004636,PROD00026,4,1447900.0
TI00013923,TXN0004636,PROD00155,1,277300.0
TI00013924,TXN0004636,PROD00058,1,1306500.0
TI00013925,TXN0004637,PROD00153,4,121800.0
TI00013926,TXN0004637,PROD00014,1,2104400.0
TI00013927,TXN0004637,PROD00006,4,1710300.0
TI00013928,TXN0004637,PROD00160,1,297400.0
TI00013929,TXN0004637,PROD00129,3,67800.0
TI00013930,TXN0004638,PROD00100,4,546800.0
TI00013931,TXN0004638,PROD00025,2,57900.0
TI00013932,TXN0004638,PROD00027,3,124600.0
TI00013933,TXN0004638,PROD00123,2,520300.0
TI00013934,TXN0004639,PROD00013,3,1045000.0
TI00013935,TXN0004639,PROD00143,2,115300.0
TI00013936,TXN0004639,PROD00008,3,86100.0
TI00013937,TXN0004639,PROD00088,1,220600.0
TI00013938,TXN0004640,PROD00125,3,716900.0
TI00013939,TXN0004640,PROD00176,4,168200.0
TI00013940,TXN0004640,PROD00151,2,116700.0
TI00013941,TXN0004640,PROD00180,3,96700.0
TI00013942,TXN0004641,PROD00051,1,752100.0
TI00013943,TXN0004642,PROD00106,4,610900.0
TI00013944,TXN0004642,PROD00024,2,595000.0
TI00013945,TXN0004642,PROD00115,2,1810600.0
TI00013946,TXN0004642,PROD00089,3,11224800.0
TI00013947,TXN0004642,PROD00151,3,116700.0
TI00013948,TXN0004643,PROD00166,3,120600.0
TI00013949,TXN0004643,PROD00026,3,1447900.0
TI00013950,TXN0004643,PROD00157,2,6815900.0
TI00013951,TXN0004644,PROD00010,2,675900.0
TI00013952,TXN0004644,PROD00022,2,1337300.0
TI00013953,TXN0004644,PROD00003,3,623300.0
TI00013954,TXN0004644,PROD00035,2,3271400.0
TI00013955,TXN0004644,PROD00104,2,179700.0
TI00013956,TXN0004645,PROD00015,3,327100.0
TI00013957,TXN0004645,PROD00137,2,59500.0
TI00013958,TXN0004645,PROD00084,4,1607800.0
TI00013959,TXN0004645,PROD00148,2,272900.0
TI00013960,TXN0004646,PROD00178,3,55100.0
TI00013961,TXN0004646,PROD00072,2,470400.0
TI00013962,TXN0004647,PROD00166,4,120600.0
TI00013963,TXN0004647,PROD00087,3,86200.0
TI00013964,TXN0004647,PROD00123,1,520300.0
TI00013965,TXN0004648,PROD00160,3,297400.0
TI00013966,TXN0004648,PROD00140,3,10502400.0
TI00013967,TXN0004649,PROD00121,1,190400.0
TI00013968,TXN0004649,PROD00093,2,2689800.0
TI00013969,TXN0004650,PROD00082,2,435600.0
TI00013970,TXN0004650,PROD00043,2,223400.0
TI00013971,TXN0004650,PROD00039,3,1936200.0
TI00013972,TXN0004650,PROD00175,2,99600.0
TI00013973,TXN0004651,PROD00053,3,197800.0
TI00013974,TXN0004652,PROD00111,1,5440300.0
TI00013975,TXN0004652,PROD00084,4,1607800.0
TI00013976,TXN0004652,PROD00112,2,3050100.0
TI00013977,TXN0004652,PROD00043,2,223400.0
TI00013978,TXN0004652,PROD00142,3,324600.0
TI00013979,TXN0004653,PROD00067,1,1694500.0
TI00013980,TXN0004653,PROD00177,3,228400.0
TI00013981,TXN0004653,PROD00084,2,1607800.0
TI00013982,TXN0004653,PROD00134,3,1383900.0
TI00013983,TXN0004654,PROD00041,3,792800.0
TI00013984,TXN0004654,PROD00133,4,521500.0
TI00013985,TXN0004654,PROD00098,2,66400.0
TI00013986,TXN0004654,PROD00048,2,88700.0
TI00013987,TXN0004654,PROD00094,4,365200.0
TI00013988,TXN0004655,PROD00119,1,3450500.0
TI00013989,TXN0004655,PROD00056,3,246400.0
TI00013990,TXN0004655,PROD00098,3,66400.0
TI00013991,TXN0004655,PROD00005,2,613400.0
TI00013992,TXN0004655,PROD00135,2,495100.0
TI00013993,TXN0004656,PROD00171,4,9207400.0
TI00013994,TXN0004656,PROD00022,4,1337300.0
TI00013995,TXN0004657,PROD00022,3,1337300.0
TI00013996,TXN0004658,PROD00007,3,456400.0
TI00013997,TXN0004658,PROD00056,4,246400.0
TI00013998,TXN0004658,PROD00077,4,37900.0
TI00013999,TXN0004658,PROD00025,3,57900.0
TI00014000,TXN0004659,PROD00131,4,2828000.0
TI00014001,TXN0004659,PROD00179,1,1206500.0
TI00014002,TXN0004659,PROD00173,2,67500.0
TI00014003,TXN0004659,PROD00108,4,570800.0
TI00014004,TXN0004659,PROD00055,4,29300.0
TI00014005,TXN0004660,PROD00177,3,228400.0
TI00014006,TXN0004661,PROD00020,4,176500.0
TI00014007,TXN0004661,PROD00046,3,314500.0
TI00014008,TXN0004661,PROD00039,4,1936200.0
TI00014009,TXN0004661,PROD00168,3,54200.0
TI00014010,TXN0004661,PROD00058,2,1306500.0
TI00014011,TXN0004662,PROD00074,2,99400.0
TI00014012,TXN0004662,PROD00086,3,8987800.0
TI00014013,TXN0004662,PROD00030,4,10909100.0
TI00014014,TXN0004663,PROD00040,2,3685900.0
TI00014015,TXN0004663,PROD00004,3,1254300.0
TI00014016,TXN0004664,PROD00151,4,116700.0
TI00014017,TXN0004664,PROD00145,1,626300.0
TI00014018,TXN0004665,PROD00115,1,1810600.0
TI00014019,TXN0004666,PROD00111,2,5440300.0
TI00014020,TXN0004667,PROD00010,4,675900.0
TI00014021,TXN0004668,PROD00039,2,1936200.0
TI00014022,TXN0004668,PROD00158,4,488300.0
TI00014023,TXN0004668,PROD00037,1,718700.0
TI00014024,TXN0004668,PROD00019,3,353800.0
TI00014025,TXN0004668,PROD00098,2,66400.0
TI00014026,TXN0004669,PROD00180,1,96700.0
TI00014027,TXN0004669,PROD00127,2,172600.0
TI00014028,TXN0004669,PROD00028,4,497400.0
TI00014029,TXN0004670,PROD00093,4,2689800.0
TI00014030,TXN0004671,PROD00081,1,41700.0
TI00014031,TXN0004671,PROD00161,4,231200.0
TI00014032,TXN0004672,PROD00055,2,29300.0
TI00014033,TXN0004672,PROD00082,1,435600.0
TI00014034,TXN0004673,PROD00099,1,497200.0
TI00014035,TXN0004673,PROD00008,4,86100.0
TI00014036,TXN0004673,PROD00135,1,495100.0
TI00014037,TXN0004673,PROD00018,3,2056700.0
TI00014038,TXN0004673,PROD00024,2,595000.0
TI00014039,TXN0004674,PROD00063,4,631600.0
TI00014040,TXN0004675,PROD00143,3,115300.0
TI00014041,TXN0004675,PROD00170,3,806200.0
TI00014042,TXN0004675,PROD00130,3,213000.0
TI00014043,TXN0004676,PROD00035,4,3271400.0
TI00014044,TXN0004676,PROD00029,4,747300.0
TI00014045,TXN0004676,PROD00051,4,752100.0
TI00014046,TXN0004676,PROD00045,4,75500.0
TI00014047,TXN0004677,PROD00020,2,176500.0
TI00014048,TXN0004677,PROD00176,3,168200.0
TI00014049,TXN0004677,PROD00130,2,213000.0
TI00014050,TXN0004677,PROD00015,1,327100.0
TI00014051,TXN0004677,PROD00078,4,473100.0
TI00014052,TXN0004678,PROD00097,2,2301200.0
TI00014053,TXN0004678,PROD00132,1,6814300.0
TI00014054,TXN0004678,PROD00067,1,1694500.0
TI00014055,TXN0004679,PROD00135,4,495100.0
TI00014056,TXN0004680,PROD00154,2,192800.0
TI00014057,TXN0004680,PROD00024,1,595000.0
TI00014058,TXN0004681,PROD00100,1,546800.0
TI00014059,TXN0004681,PROD00002,2,1365600.0
TI00014060,TXN0004681,PROD00056,2,246400.0
TI00014061,TXN0004682,PROD00126,1,219500.0
TI00014062,TXN0004683,PROD00046,4,314500.0
TI00014063,TXN0004683,PROD00063,3,631600.0
TI00014064,TXN0004683,PROD00036,1,11966500.0
TI00014065,TXN0004684,PROD00157,4,6815900.0
TI00014066,TXN0004684,PROD00043,2,223400.0
TI00014067,TXN0004684,PROD00007,1,456400.0
TI00014068,TXN0004685,PROD00034,4,1485900.0
TI00014069,TXN0004685,PROD00117,1,188000.0
TI00014070,TXN0004685,PROD00043,1,223400.0
TI00014071,TXN0004686,PROD00005,1,613400.0
TI00014072,TXN0004687,PROD00017,2,61400.0
TI00014073,TXN0004687,PROD00058,2,1306500.0
TI00014074,TXN0004687,PROD00102,2,171600.0
TI00014075,TXN0004688,PROD00170,1,806200.0
TI00014076,TXN0004688,PROD00115,2,1810600.0
TI00014077,TXN0004689,PROD00024,3,595000.0
TI00014078,TXN0004689,PROD00153,4,121800.0
TI00014079,TXN0004689,PROD00080,4,204100.0
TI00014080,TXN0004689,PROD00002,1,1365600.0
TI00014081,TXN0004689,PROD00020,2,176500.0
TI00014082,TXN0004690,PROD00127,1,172600.0
TI00014083,TXN0004690,PROD00037,3,718700.0
TI00014084,TXN0004690,PROD00126,3,219500.0
TI00014085,TXN0004690,PROD00041,1,792800.0
TI00014086,TXN0004691,PROD00112,2,3050100.0
TI00014087,TXN0004692,PROD00053,1,197800.0
TI00014088,TXN0004692,PROD00093,1,2689800.0
TI00014089,TXN0004693,PROD00108,3,570800.0
TI00014090,TXN0004693,PROD00034,1,1485900.0
TI00014091,TXN0004694,PROD00070,1,191800.0
TI00014092,TXN0004694,PROD00097,3,2301200.0
TI00014093,TXN0004694,PROD00031,1,571800.0
TI00014094,TXN0004694,PROD00125,3,716900.0
TI00014095,TXN0004694,PROD00063,1,631600.0
TI00014096,TXN0004695,PROD00114,2,362300.0
TI00014097,TXN0004695,PROD00052,3,58000.0
TI00014098,TXN0004695,PROD00015,1,327100.0
TI00014099,TXN0004695,PROD00151,4,116700.0
TI00014100,TXN0004696,PROD00087,4,86200.0
TI00014101,TXN0004696,PROD00146,4,647500.0
TI00014102,TXN0004697,PROD00145,2,626300.0
TI00014103,TXN0004697,PROD00013,4,1045000.0
TI00014104,TXN0004698,PROD00057,1,2101600.0
TI00014105,TXN0004698,PROD00155,3,277300.0
TI00014106,TXN0004699,PROD00142,3,324600.0
TI00014107,TXN0004700,PROD00012,4,744700.0
TI00014108,TXN0004700,PROD00024,2,595000.0
TI00014109,TXN0004700,PROD00080,1,204100.0
TI00014110,TXN0004701,PROD00148,3,272900.0
TI00014111,TXN0004701,PROD00066,3,162000.0
TI00014112,TXN0004702,PROD00074,1,99400.0
TI00014113,TXN0004702,PROD00165,1,242000.0
TI00014114,TXN0004702,PROD00042,1,110400.0
TI00014115,TXN0004702,PROD00016,2,167400.0
TI00014116,TXN0004703,PROD00025,4,57900.0
TI00014117,TXN0004704,PROD00141,1,527900.0
TI00014118,TXN0004704,PROD00155,4,277300.0
TI00014119,TXN0004704,PROD00002,3,1365600.0
TI00014120,TXN0004704,PROD00104,1,179700.0
TI00014121,TXN0004704,PROD00005,4,613400.0
TI00014122,TXN0004705,PROD00042,3,110400.0
TI00014123,TXN0004705,PROD00100,1,546800.0
TI00014124,TXN0004705,PROD00119,3,3450500.0
TI00014125,TXN0004705,PROD00122,4,2205900.0
TI00014126,TXN0004705,PROD00163,1,337100.0
TI00014127,TXN0004706,PROD00170,3,806200.0
TI00014128,TXN0004706,PROD00038,2,3280700.0
TI00014129,TXN0004707,PROD00138,4,57200.0
TI00014130,TXN0004707,PROD00163,2,337100.0
TI00014131,TXN0004707,PROD00143,1,115300.0
TI00014132,TXN0004707,PROD00164,2,103200.0
TI00014133,TXN0004708,PROD00125,3,716900.0
TI00014134,TXN0004708,PROD00021,2,423700.0
TI00014135,TXN0004708,PROD00008,3,86100.0
TI00014136,TXN0004708,PROD00059,4,3249400.0
TI00014137,TXN0004708,PROD00099,4,497200.0
TI00014138,TXN0004709,PROD00075,1,382900.0
TI00014139,TXN0004709,PROD00037,4,718700.0
TI00014140,TXN0004709,PROD00121,3,190400.0
TI00014141,TXN0004710,PROD00095,1,428500.0
TI00014142,TXN0004710,PROD00091,2,17600.0
TI00014143,TXN0004710,PROD00004,1,1254300.0
TI00014144,TXN0004710,PROD00144,4,2659900.0
TI00014145,TXN0004710,PROD00014,3,2104400.0
TI00014146,TXN0004711,PROD00081,3,41700.0
TI00014147,TXN0004711,PROD00109,2,3001900.0
TI00014148,TXN0004712,PROD00152,2,170900.0
TI00014149,TXN0004712,PROD00066,4,162000.0
TI00014150,TXN0004713,PROD00134,1,1383900.0
TI00014151,TXN0004713,PROD00041,3,792800.0
TI00014152,TXN0004713,PROD00067,4,1694500.0
TI00014153,TXN0004713,PROD00083,3,6771700.0
TI00014154,TXN0004713,PROD00015,4,327100.0
TI00014155,TXN0004714,PROD00108,4,570800.0
TI00014156,TXN0004714,PROD00002,3,1365600.0
TI00014157,TXN0004715,PROD00045,2,75500.0
TI00014158,TXN0004715,PROD00093,3,2689800.0
TI00014159,TXN0004716,PROD00024,2,595000.0
TI00014160,TXN0004716,PROD00116,2,561100.0
TI00014161,TXN0004716,PROD00108,1,570800.0
TI00014162,TXN0004717,PROD00126,3,219500.0
TI00014163,TXN0004718,PROD00115,1,1810600.0
TI00014164,TXN0004718,PROD00158,3,488300.0
TI00014165,TXN0004719,PROD00043,2,223400.0
TI00014166,TXN0004719,PROD00142,2,324600.0
TI00014167,TXN0004719,PROD00030,4,10909100.0
TI00014168,TXN0004719,PROD00115,1,1810600.0
TI00014169,TXN0004719,PROD00049,1,244600.0
TI00014170,TXN0004720,PROD00109,1,3001900.0
TI00014171,TXN0004720,PROD00167,2,79900.0
TI00014172,TXN0004720,PROD00170,1,806200.0
TI00014173,TXN0004720,PROD00091,4,17600.0
TI00014174,TXN0004720,PROD00112,3,3050100.0
TI00014175,TXN0004721,PROD00123,3,520300.0
TI00014176,TXN0004721,PROD00097,4,2301200.0
TI00014177,TXN0004721,PROD00067,2,1694500.0
TI00014178,TXN0004721,PROD00119,3,3450500.0
TI00014179,TXN0004722,PROD00091,1,17600.0
TI00014180,TXN0004722,PROD00015,3,327100.0
TI00014181,TXN0004722,PROD00175,2,99600.0
TI00014182,TXN0004723,PROD00120,2,283500.0
TI00014183,TXN0004723,PROD00004,4,1254300.0
TI00014184,TXN0004723,PROD00149,1,370000.0
TI00014185,TXN0004724,PROD00065,2,846500.0
TI00014186,TXN0004725,PROD00037,2,718700.0
TI00014187,TXN0004725,PROD00003,4,623300.0
TI00014188,TXN0004725,PROD00064,3,1537200.0
TI00014189,TXN0004726,PROD00145,1,626300.0
TI00014190,TXN0004727,PROD00053,1,197800.0
TI00014191,TXN0004727,PROD00155,4,277300.0
TI00014192,TXN0004727,PROD00011,4,810900.0
TI00014193,TXN0004727,PROD00087,2,86200.0
TI00014194,TXN0004727,PROD00050,1,134700.0
TI00014195,TXN0004728,PROD00059,3,3249400.0
TI00014196,TXN0004729,PROD00152,1,170900.0
TI00014197,TXN0004729,PROD00037,1,718700.0
TI00014198,TXN0004729,PROD00179,1,1206500.0
TI00014199,TXN0004729,PROD00177,3,228400.0
TI00014200,TXN0004730,PROD00009,3,183500.0
TI00014201,TXN0004730,PROD00155,3,277300.0
TI00014202,TXN0004730,PROD00091,3,17600.0
TI00014203,TXN0004730,PROD00125,3,716900.0
TI00014204,TXN0004731,PROD00152,4,170900.0
TI00014205,TXN0004731,PROD00030,4,10909100.0
TI00014206,TXN0004731,PROD00080,4,204100.0
TI00014207,TXN0004731,PROD00064,2,1537200.0
TI00014208,TXN0004732,PROD00030,3,10909100.0
TI00014209,TXN0004732,PROD00178,3,55100.0
TI00014210,TXN0004733,PROD00156,2,117900.0
TI00014211,TXN0004733,PROD00081,4,41700.0
TI00014212,TXN0004733,PROD00154,2,192800.0
TI00014213,TXN0004733,PROD00119,4,3450500.0
TI00014214,TXN0004734,PROD00059,2,3249400.0
TI00014215,TXN0004734,PROD00126,1,219500.0
TI00014216,TXN0004734,PROD00011,1,810900.0
TI00014217,TXN0004735,PROD00068,1,189500.0
TI00014218,TXN0004736,PROD00006,4,1710300.0
TI00014219,TXN0004736,PROD00115,2,1810600.0
TI00014220,TXN0004737,PROD00022,3,1337300.0
TI00014221,TXN0004737,PROD00165,1,242000.0
TI00014222,TXN0004737,PROD00163,1,337100.0
TI00014223,TXN0004737,PROD00111,4,5440300.0
TI00014224,TXN0004737,PROD00009,1,183500.0
TI00014225,TXN0004738,PROD00062,2,83600.0
TI00014226,TXN0004738,PROD00114,4,362300.0
TI00014227,TXN0004738,PROD00065,2,846500.0
TI00014228,TXN0004738,PROD00170,1,806200.0
TI00014229,TXN0004739,PROD00135,3,495100.0
TI00014230,TXN0004740,PROD00031,4,571800.0
TI00014231,TXN0004740,PROD00112,1,3050100.0
TI00014232,TXN0004740,PROD00144,1,2659900.0
TI00014233,TXN0004740,PROD00037,1,718700.0
TI00014234,TXN0004741,PROD00044,3,2984700.0
TI00014235,TXN0004741,PROD00007,4,456400.0
TI00014236,TXN0004741,PROD00114,4,362300.0
TI00014237,TXN0004741,PROD00053,2,197800.0
TI00014238,TXN0004742,PROD00072,3,470400.0
TI00014239,TXN0004743,PROD00116,1,561100.0
TI00014240,TXN0004743,PROD00050,4,134700.0
TI00014241,TXN0004743,PROD00017,3,61400.0
TI00014242,TXN0004744,PROD00060,1,218600.0
TI00014243,TXN0004744,PROD00122,3,2205900.0
TI00014244,TXN0004744,PROD00164,2,103200.0
TI00014245,TXN0004744,PROD00005,2,613400.0
TI00014246,TXN0004745,PROD00130,4,213000.0
TI00014247,TXN0004745,PROD00027,1,124600.0
TI00014248,TXN0004745,PROD00104,1,179700.0
TI00014249,TXN0004745,PROD00096,3,366200.0
TI00014250,TXN0004746,PROD00073,2,55700.0
TI00014251,TXN0004746,PROD00103,2,499800.0
TI00014252,TXN0004747,PROD00053,1,197800.0
TI00014253,TXN0004747,PROD00068,4,189500.0
TI00014254,TXN0004747,PROD00178,2,55100.0
TI00014255,TXN0004747,PROD00097,4,2301200.0
TI00014256,TXN0004748,PROD00050,2,134700.0
TI00014257,TXN0004748,PROD00177,4,228400.0
TI00014258,TXN0004748,PROD00024,2,595000.0
TI00014259,TXN0004748,PROD00133,2,521500.0
TI00014260,TXN0004748,PROD00022,2,1337300.0
TI00014261,TXN0004749,PROD00002,1,1365600.0
TI00014262,TXN0004749,PROD00167,2,79900.0
TI00014263,TXN0004749,PROD00059,3,3249400.0
TI00014264,TXN0004750,PROD00126,2,219500.0
TI00014265,TXN0004750,PROD00106,4,610900.0
TI00014266,TXN0004750,PROD00066,2,162000.0
TI00014267,TXN0004751,PROD00143,4,115300.0
TI00014268,TXN0004751,PROD00025,2,57900.0
TI00014269,TXN0004751,PROD00053,2,197800.0
TI00014270,TXN0004751,PROD00060,4,218600.0
TI00014271,TXN0004752,PROD00020,2,176500.0
TI00014272,TXN0004752,PROD00094,3,365200.0
TI00014273,TXN0004752,PROD00089,2,11224800.0
TI00014274,TXN0004752,PROD00054,1,1692000.0
TI00014275,TXN0004752,PROD00169,2,6358700.0
TI00014276,TXN0004753,PROD00125,2,716900.0
TI00014277,TXN0004753,PROD00017,2,61400.0
TI00014278,TXN0004753,PROD00105,3,76100.0
TI00014279,TXN0004753,PROD00014,1,2104400.0
TI00014280,TXN0004754,PROD00104,4,179700.0
TI00014281,TXN0004754,PROD00004,3,1254300.0
TI00014282,TXN0004754,PROD00040,1,3685900.0
TI00014283,TXN0004754,PROD00131,4,2828000.0
TI00014284,TXN0004755,PROD00001,3,179800.0
TI00014285,TXN0004756,PROD00023,2,225100.0
TI00014286,TXN0004756,PROD00107,2,75800.0
TI00014287,TXN0004756,PROD00124,4,11671600.0
TI00014288,TXN0004756,PROD00138,2,57200.0
TI00014289,TXN0004756,PROD00020,3,176500.0
TI00014290,TXN0004757,PROD00143,2,115300.0
TI00014291,TXN0004758,PROD00025,2,57900.0
TI00014292,TXN0004758,PROD00071,3,501200.0
TI00014293,TXN0004758,PROD00109,2,3001900.0
TI00014294,TXN0004758,PROD00147,4,229500.0
TI00014295,TXN0004758,PROD00090,2,838900.0
TI00014296,TXN0004759,PROD00162,4,532200.0
TI00014297,TXN0004759,PROD00077,1,37900.0
TI00014298,TXN0004760,PROD00173,4,67500.0
TI00014299,TXN0004760,PROD00041,4,792800.0
TI00014300,TXN0004760,PROD00060,1,218600.0
TI00014301,TXN0004760,PROD00014,1,2104400.0
TI00014302,TXN0004761,PROD00126,1,219500.0
TI00014303,TXN0004761,PROD00010,2,675900.0
TI00014304,TXN0004761,PROD00022,1,1337300.0
TI00014305,TXN0004761,PROD00071,3,501200.0
TI00014306,TXN0004762,PROD00052,4,58000.0
TI00014307,TXN0004762,PROD00108,3,570800.0
TI00014308,TXN0004762,PROD00033,3,10971800.0
TI00014309,TXN0004762,PROD00073,4,55700.0
TI00014310,TXN0004762,PROD00141,2,527900.0
TI00014311,TXN0004763,PROD00180,2,96700.0
TI00014312,TXN0004763,PROD00018,4,2056700.0
TI00014313,TXN0004763,PROD00123,4,520300.0
TI00014314,TXN0004763,PROD00057,4,2101600.0
TI00014315,TXN0004764,PROD00157,3,6815900.0
TI00014316,TXN0004764,PROD00167,1,79900.0
TI00014317,TXN0004765,PROD00146,4,647500.0
TI00014318,TXN0004765,PROD00150,3,874600.0
TI00014319,TXN0004765,PROD00013,1,1045000.0
TI00014320,TXN0004765,PROD00110,4,130700.0
TI00014321,TXN0004765,PROD00093,3,2689800.0
TI00014322,TXN0004766,PROD00173,4,67500.0
TI00014323,TXN0004766,PROD00064,3,1537200.0
TI00014324,TXN0004767,PROD00091,4,17600.0
TI00014325,TXN0004767,PROD00057,4,2101600.0
TI00014326,TXN0004767,PROD00088,4,220600.0
TI00014327,TXN0004768,PROD00036,2,11966500.0
TI00014328,TXN0004768,PROD00177,4,228400.0
TI00014329,TXN0004768,PROD00157,1,6815900.0
TI00014330,TXN0004768,PROD00071,2,501200.0
TI00014331,TXN0004768,PROD00087,4,86200.0
TI00014332,TXN0004769,PROD00145,1,626300.0
TI00014333,TXN0004769,PROD00043,3,223400.0
TI00014334,TXN0004769,PROD00049,2,244600.0
TI00014335,TXN0004769,PROD00159,3,3240200.0
TI00014336,TXN0004769,PROD00097,3,2301200.0
TI00014337,TXN0004770,PROD00164,4,103200.0
TI00014338,TXN0004770,PROD00016,2,167400.0
TI00014339,TXN0004770,PROD00040,3,3685900.0
TI00014340,TXN0004770,PROD00031,1,571800.0
TI00014341,TXN0004771,PROD00060,4,218600.0
TI00014342,TXN0004772,PROD00075,3,382900.0
TI00014343,TXN0004772,PROD00001,2,179800.0
TI00014344,TXN0004772,PROD00058,4,1306500.0
TI00014345,TXN0004772,PROD00131,3,2828000.0
TI00014346,TXN0004772,PROD00008,1,86100.0
TI00014347,TXN0004773,PROD00097,4,2301200.0
TI00014348,TXN0004773,PROD00082,1,435600.0
TI00014349,TXN0004773,PROD00031,4,571800.0
TI00014350,TXN0004773,PROD00004,1,1254300.0
TI00014351,TXN0004773,PROD00135,4,495100.0
TI00014352,TXN0004774,PROD00053,3,197800.0
TI00014353,TXN0004774,PROD00174,1,71600.0
TI00014354,TXN0004774,PROD00021,2,423700.0
TI00014355,TXN0004774,PROD00061,4,8063300.0
TI00014356,TXN0004774,PROD00033,3,10971800.0
TI00014357,TXN0004775,PROD00011,3,810900.0
TI00014358,TXN0004775,PROD00017,4,61400.0
TI00014359,TXN0004775,PROD00104,3,179700.0
TI00014360,TXN0004776,PROD00055,1,29300.0
TI00014361,TXN0004776,PROD00163,1,337100.0
TI00014362,TXN0004776,PROD00039,4,1936200.0
TI00014363,TXN0004776,PROD00143,1,115300.0
TI00014364,TXN0004777,PROD00087,3,86200.0
TI00014365,TXN0004778,PROD00161,4,231200.0
TI00014366,TXN0004778,PROD00073,1,55700.0
TI00014367,TXN0004778,PROD00030,1,10909100.0
TI00014368,TXN0004778,PROD00014,4,2104400.0
TI00014369,TXN0004778,PROD00147,4,229500.0
TI00014370,TXN0004779,PROD00050,4,134700.0
